,sample_id,study,project,condition,rep_id,Strain Description,Strain,Culture Type,Evolved Sample,Base Media,Temperature (C),pH,Carbon Source (g/L),Nitrogen Source (g/L),Electron Acceptor,Trace Element Mixture,Supplement,Antibiotic for selection,Growth Rate (1/hr),Isolate Type,Additional Details,Sequencing Machine,LibraryLayout,Platform,Biological Replicates,DOI,GEO,Published,SRX,Run,contact,creator,run_date,passed_fastqc,passed_pct_reads_mapped,passed_reads_mapped_to_CDS,passed_global_correlation,passed_similar_replicates,passed_number_replicates,full_name,glucose_control,pure_precise
ecoli_00281,misc2__dbcn_glc__1,Miscellaneous #2,misc2,dbcn_glc,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,sauer trace element mixture,dibucaine,,0.32,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,,1.0,,,Anand Sastry,Sibei Xu,10/17/18,True,True,True,True,True,True,misc2:dbcn_glc,False,True
ecoli_00282,misc2__dbcn_glc__2,Miscellaneous #2,misc2,dbcn_glc,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,sauer trace element mixture,dibucaine,,0.32,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,,1.0,,,Anand Sastry,Sibei Xu,10/17/18,True,True,True,True,True,True,misc2:dbcn_glc,False,True
ecoli_00283,misc2__tyr_glc__1,Miscellaneous #2,misc2,tyr_glc,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,sauer trace element mixture,tyrosine (5mM),,0.77,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,https://doi.org/10.1073/pnas.1909987116,,1.0,,,Anand Sastry,Sibei Xu,10/17/18,True,True,True,True,True,True,misc2:tyr_glc,False,True
ecoli_00284,misc2__tyr_glc__2,Miscellaneous #2,misc2,tyr_glc,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,sauer trace element mixture,tyrosine (5mM),,0.77,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,https://doi.org/10.1073/pnas.1909987116,,1.0,,,Anand Sastry,Sibei Xu,10/17/18,True,True,True,True,True,True,misc2:tyr_glc,False,True
ecoli_00285,misc2__arg_cytd__1,Miscellaneous #2,misc2,arg_cytd,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,sauer trace element mixture,cytidine (1mM) + arginine (5mM),,0.67,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,https://doi.org/10.1073/pnas.1909987116,,1.0,,,Anand Sastry,Sibei Xu,10/17/18,True,True,True,True,True,True,misc2:arg_cytd,False,True
ecoli_00286,misc2__arg_cytd__2,Miscellaneous #2,misc2,arg_cytd,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,sauer trace element mixture,cytidine (1mM) + arginine (5mM),,0.67,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,https://doi.org/10.1073/pnas.1909987116,,1.0,,,Anand Sastry,Sibei Xu,10/17/18,True,True,True,True,True,True,misc2:arg_cytd,False,True
ecoli_00287,misc2__delyheO_pyr__1,Miscellaneous #2,misc2,delyheO_pyr,1,Escherichia coli K-12 MG1655 del_yheO,MG1655,Batch,No,M9,37,7.0,pyruvate(3.3),NH4Cl(1),O2,sauer trace element mixture,,,0.302,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,https://doi.org/10.1073/pnas.1909987116,,1.0,,,Anand Sastry,Sibei Xu,10/17/18,True,True,True,True,True,True,misc2:delyheO_pyr,False,True
ecoli_00288,misc2__delyheO_pyr__2,Miscellaneous #2,misc2,delyheO_pyr,2,Escherichia coli K-12 MG1655 del_yheO,MG1655,Batch,No,M9,37,7.0,pyruvate(3.3),NH4Cl(1),O2,sauer trace element mixture,,,0.302,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,https://doi.org/10.1073/pnas.1909987116,,1.0,,,Anand Sastry,Sibei Xu,10/17/18,True,True,True,True,True,True,misc2:delyheO_pyr,False,True
ecoli_00289,nquinone__delubiC__1,Naphthoquinone,nquinone,delubiC,1,Escherichia coli K-12 MG1655 del_ubiC,MG1655,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,,Clonal,,HiSeq 4000,PAIRED,ILLUMINA,2.0,https://doi.org/10.1073/pnas.1909987116,,1.0,,,Amitesh Anand,Amitesh Anand,5/21/18,True,True,True,True,True,True,nquinone:delubiC,False,False
ecoli_00290,nquinone__delubiC__2,Naphthoquinone,nquinone,delubiC,2,Escherichia coli K-12 MG1655 del_ubiC,MG1655,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,,Clonal,,HiSeq 4000,PAIRED,ILLUMINA,2.0,https://doi.org/10.1073/pnas.1909987116,,1.0,,,Amitesh Anand,Amitesh Anand,5/21/18,True,True,True,True,True,True,nquinone:delubiC,False,False
ecoli_00291,nquinone__ubiC_ale1__1,Naphthoquinone,nquinone,ubiC_ale1,1,Escherichia coli EEP_ubiC.1.52.1,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,,Clonal,,HiSeq 4000,PAIRED,ILLUMINA,2.0,https://doi.org/10.1073/pnas.1909987116,,1.0,,,Amitesh Anand,Amitesh Anand,5/21/18,True,True,True,True,True,True,nquinone:ubiC_ale1,False,False
ecoli_00292,nquinone__ubiC_ale1__2,Naphthoquinone,nquinone,ubiC_ale1,2,Escherichia coli EEP_ubiC.1.52.1,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,,Clonal,,HiSeq 4000,PAIRED,ILLUMINA,2.0,https://doi.org/10.1073/pnas.1909987116,,1.0,,,Amitesh Anand,Amitesh Anand,5/21/18,True,True,True,True,True,True,nquinone:ubiC_ale1,False,False
ecoli_00293,nquinone__ubiC_ale2__1,Naphthoquinone,nquinone,ubiC_ale2,1,Escherichia coli EEP_ubiC.2.54.1,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,,Clonal,,HiSeq 4000,PAIRED,ILLUMINA,2.0,https://doi.org/10.1073/pnas.1909987116,,1.0,,,Amitesh Anand,Amitesh Anand,5/21/18,True,True,True,True,True,True,nquinone:ubiC_ale2,False,False
ecoli_00294,nquinone__ubiC_ale2__2,Naphthoquinone,nquinone,ubiC_ale2,2,Escherichia coli EEP_ubiC.2.54.1,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,,Clonal,,HiSeq 4000,PAIRED,ILLUMINA,2.0,https://doi.org/10.1073/pnas.1909987116,,1.0,,,Amitesh Anand,Amitesh Anand,5/21/18,True,True,True,True,True,True,nquinone:ubiC_ale2,False,False
ecoli_00295,nquinone__ubiC_ale3__1,Naphthoquinone,nquinone,ubiC_ale3,1,Escherichia coli EEP_ubiC.3.53.1,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,,Clonal,,HiSeq 4000,PAIRED,ILLUMINA,2.0,https://doi.org/10.1073/pnas.1909987116,,1.0,,,Amitesh Anand,Amitesh Anand,5/21/18,True,True,True,True,True,True,nquinone:ubiC_ale3,False,False
ecoli_00296,nquinone__ubiC_ale3__2,Naphthoquinone,nquinone,ubiC_ale3,2,Escherichia coli EEP_ubiC.3.53.1,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,,Clonal,,HiSeq 4000,PAIRED,ILLUMINA,2.0,https://doi.org/10.1073/pnas.1909987116,,1.0,,,Amitesh Anand,Amitesh Anand,5/21/18,True,True,True,True,True,True,nquinone:ubiC_ale3,False,False
ecoli_00297,nquinone__ubiC_ale4__1,Naphthoquinone,nquinone,ubiC_ale4,1,Escherichia coli EEP_ubiC.4.52.1,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,,Clonal,,HiSeq 4000,PAIRED,ILLUMINA,2.0,https://doi.org/10.1073/pnas.1909987116,,1.0,,,Amitesh Anand,Amitesh Anand,5/21/18,True,True,True,True,True,True,nquinone:ubiC_ale4,False,False
ecoli_00298,nquinone__ubiC_ale4__2,Naphthoquinone,nquinone,ubiC_ale4,2,Escherichia coli EEP_ubiC.4.52.1,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,,Clonal,,HiSeq 4000,PAIRED,ILLUMINA,2.0,https://doi.org/10.1073/pnas.1909987116,,1.0,,,Amitesh Anand,Amitesh Anand,5/21/18,True,True,True,True,True,True,nquinone:ubiC_ale4,False,False
ecoli_00299,nquinone__delpdhR__1,Naphthoquinone,nquinone,delpdhR,1,Escherichia coli del_pdhR,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,0.7,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,,1.0,,,Amitesh Anand,Amitesh Anand,8/7/18,True,True,True,True,True,True,nquinone:delpdhR,False,True
ecoli_00300,nquinone__delpdhR__2,Naphthoquinone,nquinone,delpdhR,2,Escherichia coli del_pdhR,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,0.7,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,,1.0,,,Amitesh Anand,Amitesh Anand,8/7/18,True,True,True,True,True,True,nquinone:delpdhR,False,True
ecoli_00301,quinone__glu_ale4__1,Respiratory quinone,quinone,glu_ale4,1,Escherichia coli GLU.4.403.1,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,,Clonal,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,,0.0,,,Amitesh Anand,Amitesh Anand,5/21/18,True,True,True,True,True,True,quinone:glu_ale4,False,False
ecoli_00302,quinone__glu_ale4__2,Respiratory quinone,quinone,glu_ale4,2,Escherichia coli GLU.4.403.1,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,,Clonal,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,,0.0,,,Amitesh Anand,Amitesh Anand,5/21/18,True,True,True,True,True,True,quinone:glu_ale4,False,False
ecoli_00303,quinone__delmenF__1,Respiratory quinone,quinone,delmenF,1,Escherichia coli K-12 MG1655 del_menF,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,,Clonal,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,,0.0,,,Amitesh Anand,Amitesh Anand,5/21/18,True,True,True,True,True,True,quinone:delmenF,False,False
ecoli_00304,quinone__delmenF__2,Respiratory quinone,quinone,delmenF,2,Escherichia coli K-12 MG1655 del_menF,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,,Clonal,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,,0.0,,,Amitesh Anand,Amitesh Anand,5/21/18,True,True,True,True,True,True,quinone:delmenF,False,False
ecoli_00305,quinone__menF_ale5__1,Respiratory quinone,quinone,menF_ale5,1,Escherichia coli EEP_menF.5.42.1,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,,Clonal,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,,0.0,,,Amitesh Anand,Amitesh Anand,5/21/18,True,True,True,True,True,True,quinone:menF_ale5,False,False
ecoli_00306,quinone__menF_ale5__2,Respiratory quinone,quinone,menF_ale5,2,Escherichia coli EEP_menF.5.42.1,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,,Clonal,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,,0.0,,,Amitesh Anand,Amitesh Anand,5/21/18,True,True,True,True,True,True,quinone:menF_ale5,False,False
ecoli_00307,quinone__menF_ale6__1,Respiratory quinone,quinone,menF_ale6,1,Escherichia coli EEP_menF.6.42.1,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,,Clonal,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,,0.0,,,Amitesh Anand,Amitesh Anand,5/21/18,True,True,True,True,True,True,quinone:menF_ale6,False,False
ecoli_00308,quinone__menF_ale6__2,Respiratory quinone,quinone,menF_ale6,2,Escherichia coli EEP_menF.6.42.1,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,,Clonal,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,,0.0,,,Amitesh Anand,Amitesh Anand,5/21/18,True,True,True,True,True,True,quinone:menF_ale6,False,False
ecoli_00309,quinone__menF_ale7__1,Respiratory quinone,quinone,menF_ale7,1,Escherichia coli EEP_menF.7.43.1,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,,Clonal,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,,0.0,,,Amitesh Anand,Amitesh Anand,5/21/18,True,True,True,True,True,True,quinone:menF_ale7,False,False
ecoli_00310,quinone__menF_ale7__2,Respiratory quinone,quinone,menF_ale7,2,Escherichia coli EEP_menF.7.43.1,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,,Clonal,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,,0.0,,,Amitesh Anand,Amitesh Anand,5/21/18,True,True,True,True,True,True,quinone:menF_ale7,False,False
ecoli_00311,quinone__menF_ale8__1,Respiratory quinone,quinone,menF_ale8,1,Escherichia coli EEP_menF.8.45.1,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,,Clonal,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,,0.0,,,Amitesh Anand,Amitesh Anand,5/21/18,True,True,True,True,True,True,quinone:menF_ale8,False,False
ecoli_00312,quinone__menF_ale8__2,Respiratory quinone,quinone,menF_ale8,2,Escherichia coli EEP_menF.8.45.1,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,,Clonal,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,,0.0,,,Amitesh Anand,Amitesh Anand,5/21/18,True,True,True,True,True,True,quinone:menF_ale8,False,False
ecoli_00313,quinone__delmenFubiC__1,Respiratory quinone,quinone,delmenFubiC,1,Escherichia coli K-12 MG1655 del_menFubiC,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,,Clonal,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,,0.0,,,Amitesh Anand,Amitesh Anand,5/21/18,True,True,True,True,True,True,quinone:delmenFubiC,False,False
ecoli_00314,quinone__delmenFubiC__2,Respiratory quinone,quinone,delmenFubiC,2,Escherichia coli K-12 MG1655 del_menFubiC,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,,Clonal,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,,0.0,,,Amitesh Anand,Amitesh Anand,5/21/18,True,True,True,True,True,True,quinone:delmenFubiC,False,False
ecoli_00315,quinone__menFubiC_ale1__1,Respiratory quinone,quinone,menFubiC_ale1,1,Escherichia coli EEP_menFubiC.1.51.1,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,,Clonal,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,,0.0,,,Amitesh Anand,Amitesh Anand,5/21/18,True,True,True,True,True,True,quinone:menFubiC_ale1,False,False
ecoli_00316,quinone__menFubiC_ale1__2,Respiratory quinone,quinone,menFubiC_ale1,2,Escherichia coli EEP_menFubiC.1.51.1,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,,Clonal,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,,0.0,,,Amitesh Anand,Amitesh Anand,5/21/18,True,True,True,True,True,True,quinone:menFubiC_ale1,False,False
ecoli_00317,quinone__menFubiC_ale2__1,Respiratory quinone,quinone,menFubiC_ale2,1,Escherichia coli EEP_menFubiC.2.57.1,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,,Clonal,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,,0.0,,,Amitesh Anand,Amitesh Anand,5/21/18,True,True,True,True,True,True,quinone:menFubiC_ale2,False,False
ecoli_00318,quinone__menFubiC_ale2__2,Respiratory quinone,quinone,menFubiC_ale2,2,Escherichia coli EEP_menFubiC.2.57.1,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,,Clonal,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,,0.0,,,Amitesh Anand,Amitesh Anand,5/21/18,True,True,True,True,True,True,quinone:menFubiC_ale2,False,False
ecoli_00319,quinone__menFubiC_ale3__1,Respiratory quinone,quinone,menFubiC_ale3,1,Escherichia coli EEP_menFubiC.3.54.1,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,,Clonal,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,,0.0,,,Amitesh Anand,Amitesh Anand,5/21/18,True,True,True,True,True,True,quinone:menFubiC_ale3,False,False
ecoli_00320,quinone__menFubiC_ale3__2,Respiratory quinone,quinone,menFubiC_ale3,2,Escherichia coli EEP_menFubiC.3.54.1,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,,Clonal,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,,0.0,,,Amitesh Anand,Amitesh Anand,5/21/18,True,True,True,True,True,True,quinone:menFubiC_ale3,False,False
ecoli_00321,quinone__menFubiC_ale4__1,Respiratory quinone,quinone,menFubiC_ale4,1,Escherichia coli EEP_menFubiC.4.55.1,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,,Clonal,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,,0.0,,,Amitesh Anand,Amitesh Anand,5/21/18,True,True,True,True,True,True,quinone:menFubiC_ale4,False,False
ecoli_00322,quinone__menFubiC_ale4__2,Respiratory quinone,quinone,menFubiC_ale4,2,Escherichia coli EEP_menFubiC.4.55.1,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,,Clonal,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,,0.0,,,Amitesh Anand,Amitesh Anand,5/21/18,True,True,True,True,True,True,quinone:menFubiC_ale4,False,False
ecoli_00323,oxyR__wt_glc__1,OxyR ALE,oxyR,wt_glc,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,,,,,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,https://doi.org/10.1093/molbev/msz251,,1.0,,,Amitesh Anand,Amitesh Anand,3/8/19,True,True,True,True,True,True,oxyR:wt_glc,True,True
ecoli_00324,oxyR__wt_glc__2,OxyR ALE,oxyR,wt_glc,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,,,,,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,https://doi.org/10.1093/molbev/msz251,,1.0,,,Amitesh Anand,Amitesh Anand,3/8/19,True,True,True,True,True,True,oxyR:wt_glc,True,True
ecoli_00325,oxyR__wt_h2o2__1,OxyR ALE,oxyR,wt_h2o2,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,,H2O2(2mM),,,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,https://doi.org/10.1093/molbev/msz251,,1.0,,,Amitesh Anand,Amitesh Anand,3/8/19,True,True,True,True,True,True,oxyR:wt_h2o2,False,True
ecoli_00326,oxyR__wt_h2o2__2,OxyR ALE,oxyR,wt_h2o2,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,,H2O2(2mM),,,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,https://doi.org/10.1093/molbev/msz251,,1.0,,,Amitesh Anand,Amitesh Anand,3/8/19,True,True,True,True,True,True,oxyR:wt_h2o2,False,True
ecoli_00327,oxyR__glu_ale4__1,OxyR ALE,oxyR,glu_ale4,1,GMOS,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,,,,,Clonal,,HiSeq 4000,PAIRED,ILLUMINA,2.0,https://doi.org/10.1093/molbev/msz251,,1.0,,,Amitesh Anand,Amitesh Anand,3/8/19,True,True,True,True,True,True,oxyR:glu_ale4,False,False
ecoli_00328,oxyR__glu_ale4__2,OxyR ALE,oxyR,glu_ale4,2,GMOS,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,,,,,Clonal,,HiSeq 4000,PAIRED,ILLUMINA,2.0,https://doi.org/10.1093/molbev/msz251,,1.0,,,Amitesh Anand,Amitesh Anand,3/8/19,True,True,True,True,True,True,oxyR:glu_ale4,False,False
ecoli_00329,oxyR__glu_ale4_h2o2__1,OxyR ALE,oxyR,glu_ale4_h2o2,1,GMOS,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,,H2O2(2mM),,,Clonal,,HiSeq 4000,PAIRED,ILLUMINA,2.0,https://doi.org/10.1093/molbev/msz251,,1.0,,,Amitesh Anand,Amitesh Anand,3/8/19,True,True,True,True,True,True,oxyR:glu_ale4_h2o2,False,False
ecoli_00330,oxyR__glu_ale4_h2o2__2,OxyR ALE,oxyR,glu_ale4_h2o2,2,GMOS,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,,H2O2(2mM),,,Clonal,,HiSeq 4000,PAIRED,ILLUMINA,2.0,https://doi.org/10.1093/molbev/msz251,,1.0,,,Amitesh Anand,Amitesh Anand,3/8/19,True,True,True,True,True,True,oxyR:glu_ale4_h2o2,False,False
ecoli_00331,oxyR__oxyR_ale17__1,OxyR ALE,oxyR,oxyR_ale17,1,Escherichia coli OxyR.17.45,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,,,,,Clonal,,HiSeq 4000,PAIRED,ILLUMINA,2.0,https://doi.org/10.1093/molbev/msz251,,1.0,,,Amitesh Anand,Amitesh Anand,3/8/19,True,True,True,True,True,True,oxyR:oxyR_ale17,False,False
ecoli_00332,oxyR__oxyR_ale17__2,OxyR ALE,oxyR,oxyR_ale17,2,Escherichia coli OxyR.17.45,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,,,,,Clonal,,HiSeq 4000,PAIRED,ILLUMINA,2.0,https://doi.org/10.1093/molbev/msz251,,1.0,,,Amitesh Anand,Amitesh Anand,3/8/19,True,True,True,True,True,True,oxyR:oxyR_ale17,False,False
ecoli_00333,oxyR__oxyR_ale17_h2o2__1,OxyR ALE,oxyR,oxyR_ale17_h2o2,1,Escherichia coli OxyR.17.45,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,,H2O2(2mM),,,Clonal,,HiSeq 4000,PAIRED,ILLUMINA,2.0,https://doi.org/10.1093/molbev/msz251,,1.0,,,Amitesh Anand,Amitesh Anand,3/8/19,True,True,True,True,True,True,oxyR:oxyR_ale17_h2o2,False,False
ecoli_00334,oxyR__oxyR_ale17_h2o2__2,OxyR ALE,oxyR,oxyR_ale17_h2o2,2,Escherichia coli OxyR.17.45,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,,H2O2(2mM),,,Clonal,,HiSeq 4000,PAIRED,ILLUMINA,2.0,https://doi.org/10.1093/molbev/msz251,,1.0,,,Amitesh Anand,Amitesh Anand,3/8/19,True,True,True,True,True,True,oxyR:oxyR_ale17_h2o2,False,False
ecoli_00335,oxyR__oxyR_ale18__1,OxyR ALE,oxyR,oxyR_ale18,1,Escherichia coli OxyR.18.39,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,,,,,Clonal,,HiSeq 4000,PAIRED,ILLUMINA,2.0,https://doi.org/10.1093/molbev/msz251,,1.0,,,Amitesh Anand,Amitesh Anand,3/8/19,True,True,True,True,True,True,oxyR:oxyR_ale18,False,False
ecoli_00336,oxyR__oxyR_ale18__2,OxyR ALE,oxyR,oxyR_ale18,2,Escherichia coli OxyR.18.39,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,,,,,Clonal,,HiSeq 4000,PAIRED,ILLUMINA,2.0,https://doi.org/10.1093/molbev/msz251,,1.0,,,Amitesh Anand,Amitesh Anand,3/8/19,True,True,True,True,True,True,oxyR:oxyR_ale18,False,False
ecoli_00337,oxyR__oxyR_ale18_h2o2__1,OxyR ALE,oxyR,oxyR_ale18_h2o2,1,Escherichia coli OxyR.18.39,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,,H2O2(2mM),,,Clonal,,HiSeq 4000,PAIRED,ILLUMINA,2.0,https://doi.org/10.1093/molbev/msz251,,1.0,,,Amitesh Anand,Amitesh Anand,3/8/19,True,True,True,True,True,True,oxyR:oxyR_ale18_h2o2,False,False
ecoli_00338,oxyR__oxyR_ale18_h2o2__2,OxyR ALE,oxyR,oxyR_ale18_h2o2,2,Escherichia coli OxyR.18.39,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,,H2O2(2mM),,,Clonal,,HiSeq 4000,PAIRED,ILLUMINA,2.0,https://doi.org/10.1093/molbev/msz251,,1.0,,,Amitesh Anand,Amitesh Anand,3/8/19,True,True,True,True,True,True,oxyR:oxyR_ale18_h2o2,False,False
ecoli_00339,oxyR__oxyR_ale19__1,OxyR ALE,oxyR,oxyR_ale19,1,Escherichia coli OxyR.19.39,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,,,,,Clonal,,HiSeq 4000,PAIRED,ILLUMINA,2.0,https://doi.org/10.1093/molbev/msz251,,1.0,,,Amitesh Anand,Amitesh Anand,3/8/19,True,True,True,True,True,True,oxyR:oxyR_ale19,False,False
ecoli_00340,oxyR__oxyR_ale19__2,OxyR ALE,oxyR,oxyR_ale19,2,Escherichia coli OxyR.19.39,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,,,,,Clonal,,HiSeq 4000,PAIRED,ILLUMINA,2.0,https://doi.org/10.1093/molbev/msz251,,1.0,,,Amitesh Anand,Amitesh Anand,3/8/19,True,True,True,True,True,True,oxyR:oxyR_ale19,False,False
ecoli_00341,oxyR__oxyR_ale19_h2o2__1,OxyR ALE,oxyR,oxyR_ale19_h2o2,1,Escherichia coli OxyR.19.39,GMOS,Batch,Endpoint,M9,37,7.0,glucose(4),NH4Cl(1),O2,,H2O2(2mM),,,Clonal,,HiSeq 4000,PAIRED,ILLUMINA,2.0,https://doi.org/10.1093/molbev/msz251,,1.0,,,Amitesh Anand,Amitesh Anand,3/8/19,True,True,True,True,True,True,oxyR:oxyR_ale19_h2o2,False,False
