,sample_id,study,project,condition,rep_id,Strain Description,Strain,Culture Type,Evolved Sample,Base Media,Temperature (C),pH,Carbon Source (g/L),Nitrogen Source (g/L),Electron Acceptor,Trace Element Mixture,Supplement,Antibiotic for selection,Growth Rate (1/hr),Isolate Type,Additional Details,Sequencing Machine,LibraryLayout,Platform,Biological Replicates,DOI,GEO,Published,SRX,Run,contact,creator,run_date,passed_fastqc,passed_pct_reads_mapped,passed_reads_mapped_to_CDS,passed_global_correlation,passed_similar_replicates,passed_number_replicates,full_name,glucose_control,pure_precise
ecoli_00673,pcoli__MBP__2,pColi,pcoli,MBP,2,Escherichia coli K-12 MG1655 MBP,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.698990644,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:MBP,False,True
ecoli_00674,pcoli__msCOMT__1,pColi,pcoli,msCOMT,1,Escherichia coli K-12 MG1655 msCOMT,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.723878287,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:msCOMT,False,True
ecoli_00675,pcoli__msCOMT__2,pColi,pcoli,msCOMT,2,Escherichia coli K-12 MG1655 msCOMT,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.740024665,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:msCOMT,False,True
ecoli_00676,pcoli__ocAANAT__1,pColi,pcoli,ocAANAT,1,Escherichia coli K-12 MG1655 ocAANAT,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.643697206,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:ocAANAT,False,True
ecoli_00677,pcoli__ocAANAT__2,pColi,pcoli,ocAANAT,2,Escherichia coli K-12 MG1655 ocAANAT,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.641931589,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:ocAANAT,False,True
ecoli_00678,pcoli__osTDC_K374H__1,pColi,pcoli,osTDC_K374H,1,Escherichia coli K-12 MG1655 osTDC_K374H,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.60659473,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:osTDC_K374H,False,True
ecoli_00679,pcoli__osTDC_K374H__2,pColi,pcoli,osTDC_K374H,2,Escherichia coli K-12 MG1655 osTDC_K374H,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.604326957,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:osTDC_K374H,False,True
ecoli_00680,pcoli__osTDC_K374L__1,pColi,pcoli,osTDC_K374L,1,Escherichia coli K-12 MG1655 osTDC_K374L,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.708431312,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:osTDC_K374L,False,True
ecoli_00681,pcoli__osTDC_K374L__2,pColi,pcoli,osTDC_K374L,2,Escherichia coli K-12 MG1655 osTDC_K374L,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.70883001,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:osTDC_K374L,False,True
ecoli_00682,pcoli__osTDC_K374Q__1,pColi,pcoli,osTDC_K374Q,1,Escherichia coli K-12 MG1655 osTDC_K374Q,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.550405046,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:osTDC_K374Q,False,True
ecoli_00683,pcoli__osTDC_K374Q__2,pColi,pcoli,osTDC_K374Q,2,Escherichia coli K-12 MG1655 osTDC_K374Q,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.541095779,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:osTDC_K374Q,False,True
ecoli_00684,pcoli__osTDC_L360V__1,pColi,pcoli,osTDC_L360V,1,Escherichia coli K-12 MG1655 osTDC_L360V,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.62758389,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:osTDC_L360V,False,True
ecoli_00685,pcoli__osTDC_L360V__2,pColi,pcoli,osTDC_L360V,2,Escherichia coli K-12 MG1655 osTDC_L360V,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.638521686,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:osTDC_L360V,False,True
ecoli_00686,pcoli__pmTPH__1,pColi,pcoli,pmTPH,1,Escherichia coli K-12 MG1655 pmTPH,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.731386795,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:pmTPH,False,True
ecoli_00687,pcoli__pmTPH__2,pColi,pcoli,pmTPH,2,Escherichia coli K-12 MG1655 pmTPH,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.716795538,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:pmTPH,False,True
ecoli_00688,pcoli__RFC__1,pColi,pcoli,RFC,1,Escherichia coli K-12 MG1655 RFC,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.507175973,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:RFC,False,True
ecoli_00689,pcoli__RFC__2,pColi,pcoli,RFC,2,Escherichia coli K-12 MG1655 RFC,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.501488162,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:RFC,False,True
ecoli_00690,pcoli__RFCctrl__1,pColi,pcoli,RFCctrl,1,Escherichia coli K-12 MG1655 RFC_optimized,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.403513176,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,4.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:RFCctrl,False,True
ecoli_00691,pcoli__RFCctrl__2,pColi,pcoli,RFCctrl,2,Escherichia coli K-12 MG1655 RFC_optimized,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.370645637,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,4.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:RFCctrl,False,True
ecoli_00692,pcoli__RFCnopause__1,pColi,pcoli,RFCnopause,1,Escherichia coli K-12 MG1655 RFCnopause,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.450330052,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:RFCnopause,False,True
ecoli_00693,pcoli__RFCnopause__2,pColi,pcoli,RFCnopause,2,Escherichia coli K-12 MG1655 RFCnopause,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.465934213,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:RFCnopause,False,True
ecoli_00694,pcoli__RFCpluspause__1,pColi,pcoli,RFCpluspause,1,Escherichia coli K-12 MG1655 RFCpluspause,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.480230975,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:RFCpluspause,False,True
ecoli_00695,pcoli__RFCpluspause__2,pColi,pcoli,RFCpluspause,2,Escherichia coli K-12 MG1655 RFCpluspause,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.508961689,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:RFCpluspause,False,True
ecoli_00696,pcoli__rnCOMT_sol__1,pColi,pcoli,rnCOMT_sol,1,Escherichia coli K-12 MG1655 rnCOMT_sol,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.404833048,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:rnCOMT_sol,False,True
ecoli_00697,pcoli__rnCOMT_sol__2,pColi,pcoli,rnCOMT_sol,2,Escherichia coli K-12 MG1655 rnCOMT_sol,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.361414108,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:rnCOMT_sol,False,True
ecoli_00698,pcoli__rnPNMT__1,pColi,pcoli,rnPNMT,1,Escherichia coli K-12 MG1655 rnPNMT,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.692275341,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:rnPNMT,False,True
ecoli_00699,pcoli__rnPNMT__2,pColi,pcoli,rnPNMT,2,Escherichia coli K-12 MG1655 rnPNMT,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.688542711,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:rnPNMT,False,True
ecoli_00700,pcoli__rnTDC__1,pColi,pcoli,rnTDC,1,Escherichia coli K-12 MG1655 rnTDC,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.583596776,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:rnTDC,False,True
ecoli_00701,pcoli__rnTDC__2,pColi,pcoli,rnTDC,2,Escherichia coli K-12 MG1655 rnTDC,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.565134804,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:rnTDC,False,True
ecoli_00702,pcoli__rnTDC_trunc__1,pColi,pcoli,rnTDC_trunc,1,Escherichia coli K-12 MG1655 rnTDC_trunc,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.69278473,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:rnTDC_trunc,False,True
ecoli_00703,pcoli__rnTDC_trunc__2,pColi,pcoli,rnTDC_trunc,2,Escherichia coli K-12 MG1655 rnTDC_trunc,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.677318521,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:rnTDC_trunc,False,True
ecoli_00704,pcoli__saCOMT_T2A__1,pColi,pcoli,saCOMT_T2A,1,Escherichia coli K-12 MG1655 saCOMT_T2A,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.5837686,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:saCOMT_T2A,False,True
ecoli_00705,pcoli__saCOMT_T2A__2,pColi,pcoli,saCOMT_T2A,2,Escherichia coli K-12 MG1655 saCOMT_T2A,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.57610262,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:saCOMT_T2A,False,True
ecoli_00706,pcoli__sfCOMT__1,pColi,pcoli,sfCOMT,1,Escherichia coli K-12 MG1655 sfCOMT,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.638292061,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:sfCOMT,False,True
ecoli_00707,pcoli__sfCOMT__2,pColi,pcoli,sfCOMT,2,Escherichia coli K-12 MG1655 sfCOMT,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.641809205,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:sfCOMT,False,True
ecoli_00708,pcoli__sgAANAT_D63G__1,pColi,pcoli,sgAANAT_D63G,1,Escherichia coli K-12 MG1655 sgAANAT_D63G,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.594046988,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:sgAANAT_D63G,False,True
ecoli_00709,pcoli__sgAANAT_D63G__2,pColi,pcoli,sgAANAT_D63G,2,Escherichia coli K-12 MG1655 sgAANAT_D63G,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.585148672,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:sgAANAT_D63G,False,True
ecoli_00710,pcoli__ssDDC__1,pColi,pcoli,ssDDC,1,Escherichia coli K-12 MG1655 ssDDC,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.590439296,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:ssDDC,False,True
ecoli_00711,pcoli__ssDDC__2,pColi,pcoli,ssDDC,2,Escherichia coli K-12 MG1655 ssDDC,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.5890693,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:ssDDC,False,True
ecoli_00712,pcoli__TP53B__1,pColi,pcoli,TP53B,1,Escherichia coli K-12 MG1655 TP53B,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.471959287,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:TP53B,False,True
ecoli_00713,pcoli__TP53B__2,pColi,pcoli,TP53B,2,Escherichia coli K-12 MG1655 TP53B,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.488004983,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:TP53B,False,True
ecoli_00714,pcoli__WT__1,pColi,pcoli,WT,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.64388282,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:WT,False,True
ecoli_00715,pcoli__WT__2,pColi,pcoli,WT,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.588549893,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",,PAIRED,ILLUMINA,2.0,,,0.0,,,Justin Tan,Justin Tan,3/8/18,True,True,True,True,True,True,pcoli:WT,False,True
ecoli_00797,adnB__wt_adn__1,adnB,adnB,wt_adn,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(.2%),NH4Cl(1),O2,,adenosine(),,,,,NovaSeq,PAIRED,ILLUMINA,2.0,,,,,,Irina Rodionova,Irina Rodionova,12/18/19,True,True,True,True,True,True,adnB:wt_adn,False,True
ecoli_00798,adnB__wt_adn__2,adnB,adnB,wt_adn,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(.2%),NH4Cl(1),O2,,adenosine(),,,,,NovaSeq,PAIRED,ILLUMINA,2.0,,,,,,Irina Rodionova,Irina Rodionova,12/18/19,True,True,True,True,True,True,adnB:wt_adn,False,True
ecoli_00799,adnB__delydhB_adn__1,adnB,adnB,delydhB_adn,1,Escherichia coli K-12 MG1655 del_ydhB,MG1655,Batch,No,M9,37,7.0,glucose(.2%),NH4Cl(1),O2,,adenosine(),,,,,NovaSeq,PAIRED,ILLUMINA,2.0,,,,,,Irina Rodionova,Irina Rodionova,12/18/19,True,False,True,True,True,True,adnB:delydhB_adn,False,True
ecoli_00800,adnB__delydhB_adn__2,adnB,adnB,delydhB_adn,2,Escherichia coli K-12 MG1655 del_ydhB,MG1655,Batch,No,M9,37,7.0,glucose(.2%),NH4Cl(1),O2,,adenosine(),,,,,NovaSeq,PAIRED,ILLUMINA,2.0,,,,,,Irina Rodionova,Irina Rodionova,12/18/19,True,False,True,True,True,True,adnB:delydhB_adn,False,True
ecoli_00818,ytf2__wt_glc__1,yTF 2,ytf2,wt_glc,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose,NH4Cl(1),O2,,,,,,,NovaSeq,PAIRED,ILLUMINA,2.0,,,,,,Ye Gao,Ye Gao,7/15/20,True,True,True,True,True,True,ytf2:wt_glc,True,True
ecoli_00819,ytf2__wt_glc__2,yTF 2,ytf2,wt_glc,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose,NH4Cl(1),O2,,,,,,,NovaSeq,PAIRED,ILLUMINA,2.0,,,,,,Ye Gao,Ye Gao,7/15/20,True,True,True,True,True,True,ytf2:wt_glc,True,True
ecoli_00820,ytf2__ybcM_glc__1,yTF 2,ytf2,ybcM_glc,1,Escherichia coli K-12 MG1655 del_ybcM,MG1655,Batch,No,M9,37,7.0,glucose,NH4Cl(1),O2,,,,,,,NovaSeq,PAIRED,ILLUMINA,2.0,,,,,,Ye Gao,Ye Gao,7/15/20,True,True,True,True,True,True,ytf2:ybcM_glc,False,True
ecoli_00821,ytf2__ybcM_glc__2,yTF 2,ytf2,ybcM_glc,2,Escherichia coli K-12 MG1655 del_ybcM,MG1655,Batch,No,M9,37,7.0,glucose,NH4Cl(1),O2,,,,,,,NovaSeq,PAIRED,ILLUMINA,2.0,,,,,,Ye Gao,Ye Gao,7/15/20,True,True,True,True,True,True,ytf2:ybcM_glc,False,True
ecoli_00822,ytf2__ydhB_glc__1,yTF 2,ytf2,ydhB_glc,1,Escherichia coli K-12 MG1655 del_ydhB,MG1655,Batch,No,M9,37,7.0,glucose,NH4Cl(1),O2,,,,,,,NovaSeq,PAIRED,ILLUMINA,2.0,,,,,,Ye Gao,Ye Gao,7/15/20,True,True,True,True,True,True,ytf2:ydhB_glc,False,True
ecoli_00823,ytf2__ydhB_glc__2,yTF 2,ytf2,ydhB_glc,2,Escherichia coli K-12 MG1655 del_ydhB,MG1655,Batch,No,M9,37,7.0,glucose,NH4Cl(1),O2,,,,,,,NovaSeq,PAIRED,ILLUMINA,2.0,,,,,,Ye Gao,Ye Gao,7/15/20,True,True,True,True,True,True,ytf2:ydhB_glc,False,True
ecoli_00824,ytf2__yfeC_glc__1,yTF 2,ytf2,yfeC_glc,1,Escherichia coli K-12 MG1655 del_yfeC,MG1655,Batch,No,M9,37,7.0,glucose,NH4Cl(1),O2,,,,,,,NovaSeq,PAIRED,ILLUMINA,2.0,,,,,,Ye Gao,Ye Gao,7/15/20,True,True,True,True,True,True,ytf2:yfeC_glc,False,True
ecoli_00825,ytf2__yfeC_glc__2,yTF 2,ytf2,yfeC_glc,2,Escherichia coli K-12 MG1655 del_yfeC,MG1655,Batch,No,M9,37,7.0,glucose,NH4Cl(1),O2,,,,,,,NovaSeq,PAIRED,ILLUMINA,2.0,,,,,,Ye Gao,Ye Gao,7/15/20,True,True,True,True,True,True,ytf2:yfeC_glc,False,True
ecoli_00826,ytf2__yciT_glc__1,yTF 2,ytf2,yciT_glc,1,Escherichia coli K-12 MG1655 del_yciT,MG1655,Batch,No,M9,37,7.0,glucose,NH4Cl(1),O2,,,,,,,NovaSeq,PAIRED,ILLUMINA,2.0,,,,,,Ye Gao,Ye Gao,7/15/20,True,True,True,True,True,True,ytf2:yciT_glc,False,True
ecoli_00827,ytf2__yciT_glc__2,yTF 2,ytf2,yciT_glc,2,Escherichia coli K-12 MG1655 del_yciT,MG1655,Batch,No,M9,37,7.0,glucose,NH4Cl(1),O2,,,,,,,NovaSeq,PAIRED,ILLUMINA,2.0,,,,,,Ye Gao,Ye Gao,7/15/20,True,True,True,True,True,True,ytf2:yciT_glc,False,True
ecoli_00828,ytf2__ydiZ_glc__1,yTF 2,ytf2,ydiZ_glc,1,Escherichia coli K-12 MG1655 del_ydiZ,MG1655,Batch,No,M9,37,7.0,glucose,NH4Cl(1),O2,,,,,,,NovaSeq,PAIRED,ILLUMINA,2.0,,,,,,Ye Gao,Ye Gao,7/15/20,True,True,True,True,True,True,ytf2:ydiZ_glc,False,True
