Experiment	mRNA-sense	mRNA-antisense	rRNA-sense	rRNA-antisense	tRNA-sense	tRNA-antisense	ncRNA-sense	ncRNA-antisense	unannotated	total-reads	unaligned	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content	per_tile_sequence_quality	r_processed	r_with_adapters	r_written	bp_processed	quality_trimmed	bp_written	percent_trimmed	pe_sense	pe_antisense	failed	se_sense	se_antisense
ecoli_00237	5465891.0	72879.0	0.0	0.0	72879.0	0.0	1020300.0	0.0	655907.0	8965030.0	1677174.0	ecoli_00237_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8965030.0	0.0	20-75	51.0	50.16210826090887	73.45712730464929	pass	pass	pass	fail	warn	pass	warn	warn	warn	pass	0	8979344	2433963	8979344	673450800	4629050	665466847	1.1855287721092618	0.0184	0.9794	0.0022	0.0	0.0
ecoli_00238	6665154.0	84369.0	0.0	0.0	84369.0	0.0	928059.0	0.0	674952.0	9477468.0	1040565.0	ecoli_00238_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9477468.0	0.0	20-75	51.0	47.26225459923442	73.49146417587481	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	9495666	2576326	9495666	712174950	4510203	704109510	1.1325082411281104	0.019	0.979	0.002	0.0	0.0
ecoli_00239	8065410.0	100818.0	0.0	0.0	100818.0	0.0	907359.0	0.0	907359.0	11412225.0	1330461.0	ecoli_00239_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11412225.0	0.0	20-75	51.0	45.36565915410093	73.47740462530312	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	0	11432372	3108313	11432372	857427900	5543977	847572770	1.149382939370179	0.0179	0.9805	0.0016	0.0	0.0
ecoli_00240	7158202.0	89478.0	0.0	0.0	89478.0	0.0	805298.0	0.0	715820.0	10130985.0	1272709.0	ecoli_00240_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10130985.0	0.0	20-75	49.0	48.36500888984192	73.30914378019511	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	0	10148005	2955276	10148005	761100375	7639560	749360858	1.5424400493824484	0.0174	0.9808	0.0018	0.0	0.0
ecoli_00241	2623121.0	73891.0	73891.0	0.0	36945.0	0.0	591126.0	0.0	258618.0	3870662.0	213070.0	ecoli_00241_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3870662.0	0.0	20-35	51.0	28.388456431287626	34.50059369689216	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	3894250	1264160	3894250	136298750	810174	133740093	1.8772417208521717	0.0329	0.9661	0.001	0.0	0.0
ecoli_00242	3243415.0	81085.0	40543.0	40543.0	40543.0	0.0	364884.0	0.0	283799.0	4236135.0	141323.0	ecoli_00242_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4236135.0	0.0	20-35	52.0	31.104550114981862	34.5813598952819	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	4262155	1365025	4262155	149175425	903951	146433850	1.8378194665776888	0.0284	0.9708	0.0008	0.0	0.0
ecoli_00243	2993642.0	75788.0	37894.0	37894.0	37894.0	0.0	341048.0	0.0	265259.0	3945761.0	156342.0	ecoli_00243_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3945761.0	0.0	20-35	52.0	31.316815302780338	34.58231859456262	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	3968501	1270886	3968501	138897535	776072	136404074	1.7951801664442786	0.0256	0.9736	0.0008	0.0	0.0
ecoli_00244	2992378.0	74809.0	0.0	0.0	37405.0	0.0	299238.0	0.0	299238.0	3931895.0	228827.0	ecoli_00244_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3931895.0	0.0	20-35	50.0	27.707205580389232	34.51382475879951	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	3956246	1269885	3956246	138468610	845437	135909058	1.8484709278153368	0.0263	0.9728	0.0009	0.0	0.0
ecoli_00245	2951975.0	72888.0	36444.0	0.0	36444.0	0.0	255109.0	0.0	291553.0	3828443.0	184030.0	ecoli_00245_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3828443.0	0.0	20-35	51.0	28.015643373453802	34.519334361253385	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	3853771	1236496	3853771	134881985	866321	132351750	1.8758880216657547	0.0249	0.9744	0.0007	0.0	0.0
ecoli_00246	2270678.0	95944.0	31981.0	31981.0	0.0	0.0	543683.0	0.0	223870.0	3318302.0	120165.0	ecoli_00246_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3318302.0	0.0	20-35	51.0	30.90688026970523	34.51768344171206	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	0	3336919	1064079	3336919	116792165	634827	114735677	1.7608098967940184	0.0414	0.9574	0.0013	0.0	0.0
ecoli_00247	2729168.0	115317.0	0.0	38439.0	0.0	0.0	653463.0	0.0	269073.0	3987961.0	182501.0	ecoli_00247_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3987961.0	0.0	20-35	52.0	29.664810094021487	34.59670493267111	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	0	4005088	1300958	4005088	140178080	623790	137756414	1.7275639672051435	0.0397	0.9592	0.0011	0.0	0.0
ecoli_00248	2929971.0	74176.0	37088.0	0.0	0.0	0.0	370882.0	0.0	259618.0	3920188.0	248453.0	ecoli_00248_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3920188.0	0.0	20-35	52.0	30.677369115704952	34.581666236415195	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	0	3943690	1261237	3943690	138029150	823774	135511230	1.8241943821287023	0.0354	0.9638	0.0009	0.0	0.0
ecoli_00249	3141058.0	83762.0	41881.0	0.0	41881.0	0.0	586331.0	0.0	293165.0	4373131.0	185053.0	ecoli_00249_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4373131.0	0.0	20-35	52.0	29.150738589629068	34.596284447001466	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	0	4393705	1418670	4393705	153779675	730453	151096892	1.744562797391788	0.0277	0.9713	0.001	0.0	0.0
ecoli_00250	2855774.0	75152.0	0.0	0.0	37576.0	0.0	526064.0	0.0	263032.0	3924171.0	166573.0	ecoli_00250_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3924171.0	0.0	20-35	51.0	26.772790617494035	34.509716319701674	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	3941923	1274322	3941923	137967305	644967	135574555	1.7342876995386698	0.0245	0.9746	0.0009	0.0	0.0
ecoli_00251	3394700.0	41399.0	41399.0	0.0	41399.0	0.0	331190.0	0.0	289791.0	4337132.0	197254.0	ecoli_00251_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4337132.0	0.0	20-35	50.0	25.576461384696678	34.518073003081305	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	4363615	1384824	4363615	152726525	919633	149930934	1.8304554497000438	0.0218	0.9773	0.0009	0.0	0.0
ecoli_00252	3117727.0	38021.0	38021.0	0.0	38021.0	0.0	304168.0	0.0	266147.0	4017576.0	215471.0	ecoli_00252_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4017576.0	0.0	20-35	52.0	30.12388959890037	34.582846223693096	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	4036543	1290781	4036543	141279005	681525	138856552	1.7146588765967032	0.0201	0.9791	0.0008	0.0	0.0
ecoli_00253	2755104.0	105966.0	35322.0	0.0	35322.0	0.0	317897.0	0.0	282575.0	3713991.0	181805.0	ecoli_00253_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3713991.0	0.0	20-35	52.0	32.818979235048324	34.584516494520315	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	0	3730495	1180581	3730495	130567325	607522	128359085	1.6912654065632422	0.0413	0.958	0.0007	0.0	0.0
ecoli_00254	2915104.0	112119.0	37373.0	37373.0	37373.0	0.0	373731.0	0.0	261612.0	3926344.0	151659.0	ecoli_00254_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3926344.0	0.0	20-35	51.0	30.0696150462996	34.52349743170746	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	3943884	1251002	3943884	138035940	632578	135704660	1.6888934867252687	0.0445	0.9546	0.0009	0.0	0.0
ecoli_00255	2649792.0	72597.0	36299.0	36299.0	0.0	0.0	580776.0	0.0	217791.0	3774797.0	181243.0	ecoli_00255_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3774797.0	0.0	20-35	51.0	27.40144869138216	34.505807332155875	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	3791758	1230127	3791758	132711530	602633	130398667	1.7427747234923747	0.0276	0.9713	0.0011	0.0	0.0
ecoli_00256	2779566.0	78298.0	78298.0	39149.0	0.0	0.0	704679.0	0.0	234893.0	4051844.0	136961.0	ecoli_00256_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4051844.0	0.0	20-35	52.0	27.913908635358506	34.596666357342485	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	0	4073373	1326709	4073373	142568055	725867	139984402	1.8122243443666253	0.0277	0.9712	0.0011	0.0	0.0
ecoli_00257	3212226.0	40661.0	0.0	0.0	40661.0	0.0	487933.0	0.0	243967.0	4283486.0	258038.0	ecoli_00257_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4283486.0	0.0	20-35	51.0	28.301995270643268	34.585699824862274	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	0	4305020	1366318	4305020	150675700	779705	148037440	1.7509525424471228	0.0239	0.9752	0.0009	0.0	0.0
ecoli_00258	3208493.0	82269.0	41135.0	0.0	41135.0	0.0	493614.0	0.0	246807.0	4304088.0	190635.0	ecoli_00258_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4304088.0	0.0	20-35	52.0	28.634965726117787	34.58908600381777	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	0	4325684	1375182	4325684	151398940	773128	148745454	1.752645031728756	0.0243	0.9746	0.001	0.0	0.0
ecoli_00259	2838262.0	77761.0	0.0	38880.0	38880.0	0.0	622085.0	0.0	272162.0	4063187.0	175157.0	ecoli_00259_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4063187.0	0.0	20-35	52.0	30.340288329963442	34.59142392412655	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	0	4088291	1337089	4088291	143090185	862802	140375359	1.897283171448832	0.0362	0.9627	0.0011	0.0	0.0
ecoli_00260	2480845.0	71909.0	35954.0	35954.0	35954.0	0.0	683131.0	0.0	251680.0	3738425.0	142998.0	ecoli_00260_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3738425.0	0.0	20-35	51.0	28.14866028437684	34.486089462808536	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	0	3760144	1037278	3760144	131605040	162894	130081787	1.1574427544720172	0.036000000000000004	0.9627	0.0013	0.0	0.0
ecoli_00261	2475783.0	32153.0	0.0	0.0	32153.0	0.0	417989.0	0.0	257224.0	3353903.0	138601.0	ecoli_00261_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3353903.0	0.0	20-35	50.0	26.605312771572212	34.50941127396946	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	3369880	942946	3369880	117945800	137547	116560772	1.1742919205262077	0.0218	0.9774	0.0008	0.0	0.0
ecoli_00262	2915099.0	84496.0	0.0	0.0	84496.0	0.0	760461.0	0.0	380230.0	4384753.0	159971.0	ecoli_00262_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4384753.0	0.0	20-35	51.0	26.09643082920399	34.606405423521004	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	0	4405297	1195394	4405297	154185395	173274	152427550	1.1400852849908385	0.0349	0.9641	0.001	0.0	0.0
ecoli_00263	8366871.0	199211.0	0.0	0.0	0.0	0.0	697239.0	0.0	697239.0	11179459.0	1218899.0	ecoli_00263_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11179459.0	0.0	20-101	51.0	15.640432593189633	99.77563851703378	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	0	11212625	3337356	11212625	1132475125	340600	1127214357	0.4645371791278859	0.0224	0.9756	0.002	0.0	0.0
ecoli_00264	7496967.0	178499.0	0.0	0.0	0.0	0.0	624747.0	0.0	535498.0	10156369.0	1320658.0	ecoli_00264_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10156369.0	0.0	20-101	50.0	20.72489928178276	99.52632146390111	pass	pass	pass	warn	pass	pass	warn	fail	warn	pass	0	10196781	3037355	10196781	1029874881	307614	1025178619	0.4560031598634554	0.0188	0.9792	0.002	0.0	0.0
ecoli_00265	7850090.0	209336.0	0.0	523339.0	0.0	0.0	1256014.0	0.0	628007.0	11323843.0	857057.0	ecoli_00265_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11323843.0	0.0	20-101	50.0	19.183598704946718	99.61463418381905	pass	pass	pass	warn	warn	pass	warn	fail	fail	pass	0	11344801	3252671	11344801	1145824901	288974	1140768758	0.44126663642824776	0.022	0.9746	0.0034	0.0	0.0
ecoli_00266	7708027.0	102774.0	0.0	513868.0	0.0	0.0	1130511.0	0.0	616642.0	11281471.0	1209649.0	ecoli_00266_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11281471.0	0.0	20-101	51.0	15.028384822554605	99.79692914159864	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	0	11307751	3226601	11307751	1142082851	282301	1137151341	0.4317996715984312	0.0227	0.9733	0.004	0.0	0.0
ecoli_00267	4890914.0	301908.0	0.0	0.0	0.0	0.0	422672.0	0.0	362290.0	6889902.0	912118.0	ecoli_00267_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6889902.0	0.0	20-101	51.0	22.358663028482066	99.77154566204278	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	6919959	2101977	6919959	698915859	360762	695583543	0.4767835723126723	0.0514	0.9462	0.0024	0.0	0.0
ecoli_00268	6253442.0	305046.0	0.0	0.0	0.0	0.0	533830.0	0.0	457569.0	8685781.0	1135894.0	ecoli_00268_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8685781.0	0.0	20-101	51.0	19.46191631595796	99.79307583278923	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	8728217	2602426	8728217	881549917	257182	877592005	0.4489719667230143	0.0441	0.9531	0.0028	0.0	0.0
ecoli_00269	5750587.0	277137.0	0.0	0.0	0.0	0.0	484989.0	0.0	415705.0	7914983.0	986565.0	ecoli_00269_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7914983.0	0.0	20-101	52.0	19.83775025480437	99.79749091059324	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	0	7948101	2341642	7948101	802758201	239672	799204303	0.44271089296539	0.039	0.9589	0.0021	0.0	0.0
ecoli_00270	5798632.0	353575.0	0.0	0.0	0.0	0.0	495005.0	0.0	424290.0	8045404.0	973902.0	ecoli_00270_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8045404.0	0.0	20-101	51.0	23.02551282613357	99.54476642813715	pass	pass	pass	warn	warn	pass	warn	fail	warn	pass	0	8071816	2380953	8071816	815253416	242363	811587514	0.4496641078778381	0.0475	0.95	0.0025	0.0	0.0
ecoli_00271	4983341.0	441562.0	0.0	0.0	0.0	0.0	378482.0	0.0	441562.0	7256324.0	1011377.0	ecoli_00271_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7256324.0	0.0	20-101	51.0	25.899014774709144	99.50521365914751	pass	pass	pass	warn	warn	pass	warn	fail	warn	pass	0	7282035	2162740	7282035	735485535	239842	732168554	0.450992010332331	0.0662	0.9317	0.0021	0.0	0.0
ecoli_00272	5185433.0	316185.0	0.0	0.0	0.0	0.0	379422.0	0.0	379422.0	7300249.0	1039787.0	ecoli_00272_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7300249.0	0.0	20-101	52.0	21.71595865366363	99.7902794822478	pass	pass	pass	warn	pass	pass	warn	fail	warn	pass	0	7341486	2178659	7341486	741490086	233333	738140305	0.4517634238470452	0.0511	0.9471	0.0018	0.0	0.0
ecoli_00273	4150065.0	314399.0	62880.0	1006076.0	0.0	0.0	377279.0	0.0	314399.0	7413850.0	1188752.0	ecoli_00273_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7413850.0	0.0	20-101	52.0	22.764168057790126	99.80138011964094	pass	pass	pass	warn	pass	pass	warn	fail	warn	pass	0	7458182	2205224	7458182	753276382	240393	749961868	0.4400129991066147	0.0667	0.9305	0.0028	0.0	0.0
ecoli_00274	5851893.0	379993.0	0.0	227996.0	0.0	0.0	607989.0	75999.0	455992.0	8820171.0	1220309.0	ecoli_00274_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8820171.0	0.0	20-101	51.0	25.02531947663177	99.49372047321985	pass	pass	pass	warn	pass	pass	warn	fail	warn	pass	0	8869539	2613175	8869539	895823439	269142	891899177	0.4380619918117592	0.0585	0.9388	0.0027	0.0	0.0
ecoli_00275	4490711.0	93556.0	3742259.0	187113.0	0.0	0.0	467782.0	0.0	374226.0	10316516.0	960869.0	ecoli_00275_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10316516.0	0.0	20-101	51.0	20.42246690188116	99.58472705320284	pass	pass	pass	warn	warn	pass	warn	fail	warn	pass	0	10336529	3002232	10336529	1043989429	283874	1039426516	0.4370650576769394	0.0245	0.9724	0.0031	0.0	0.0
ecoli_00276	7178806.0	191435.0	670022.0	95717.0	0.0	0.0	861457.0	0.0	574304.0	10591198.0	1019457.0	ecoli_00276_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10591198.0	0.0	20-101	51.0	16.808498796061492	99.79258871376024	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	0	10618586	3085101	10618586	1072477186	285127	1067741630	0.4415530756101324	0.0235	0.9735	0.003	0.0	0.0
ecoli_00277	7040574.0	105083.0	1786414.0	210166.0	0.0	0.0	735582.0	0.0	630499.0	11445444.0	937126.0	ecoli_00277_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11445444.0	0.0	20-101	51.0	13.743041584275485	99.78371428841032	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	0	11468636	3363383	11468636	1158332236	294551	1153120365	0.4499461240928462	0.0204	0.9775	0.0021	0.0	0.0
ecoli_00278	7729897.0	193247.0	193247.0	96624.0	0.0	0.0	869613.0	0.0	579742.0	10634291.0	971921.0	ecoli_00278_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10634291.0	0.0	20-101	51.0	15.844900106816919	99.78914663892496	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	0	10660908	3141369	10660908	1076751708	287425	1071940439	0.44683179643491217	0.0203	0.9772	0.0025	0.0	0.0
ecoli_00279	6323748.0	79047.0	0.0	0.0	0.0	0.0	948562.0	0.0	553328.0	8629795.0	725110.0	ecoli_00279_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8629795.0	0.0	20-98	51.0	56.82379250013192	97.29734924178385	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass	warn	8658437	2578650	8658437	848526826	262875	844580227	0.4651118714306859	0.0022	0.997	0.0008	0.0	0.0
ecoli_00280	6782433.0	88084.0	0.0	0.0	0.0	0.0	1321253.0	0.0	528501.0	9421504.0	701233.0	ecoli_00280_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9421504.0	0.0	20-98	52.0	58.41459986795089	97.25188292654758	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass	warn	9434777	2799646	9434777	924608146	280982	919861831	0.5133325961417605	0.0021	0.9975	0.0004	0.0	0.0
ecoli_00281	7607207.0	0.0	0.0	0.0	0.0	0.0	518673.0	0.0	518673.0	9058324.0	413771.0	ecoli_00281_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9058324.0	0.0	20-98	52.0	57.649912027095134	97.21460835359831	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass	warn	9066388	2726195	9066388	888506024	268420	883590383	0.5532479090991509	0.0076	0.9922	0.0002	0.0	0.0
ecoli_00282	6322486.0	0.0	0.0	0.0	72672.0	0.0	436034.0	0.0	436034.0	7602434.0	335208.0	ecoli_00282_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7602434.0	0.0	20-98	52.0	54.884979505626056	96.73868474228122	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass	pass	7607321	2408139	7607321	745517458	230891	739109622	0.8595152174156061	0.0065	0.9933	0.0002	0.0	0.0
ecoli_00283	6542865.0	77891.0	0.0	77891.0	0.0	0.0	545239.0	0.0	545239.0	8435602.0	646477.0	ecoli_00283_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8435602.0	0.0	20-101	51.0	25.0634441064828	99.33411628476543	pass	pass	pass	warn	pass	pass	warn	fail	warn	pass	fail	8459025	2474616	8459025	854361525	600369	850248140	0.4814571910878127	0.0139	0.9832	0.0029	0.0	0.0
ecoli_00284	7851048.0	98138.0	0.0	392552.0	0.0	0.0	785105.0	0.0	686967.0	10522551.0	708741.0	ecoli_00284_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10522551.0	0.0	20-101	51.0	17.790077531470754	99.7716076643392	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	10545607	3076173	10545607	1065106307	715371	1060033329	0.4762884199126238	0.0158	0.9811	0.003	0.0	0.0
ecoli_00285	6231975.0	72465.0	0.0	0.0	72465.0	0.0	362324.0	0.0	507254.0	7851432.0	604949.0	ecoli_00285_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7851432.0	0.0	20-101	51.0	19.372601337024392	99.76892215330908	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	7872345	2335803	7872345	795106845	568058	791254006	0.4845687122716192	0.0108	0.9871	0.0022	0.0	0.0
ecoli_00286	6897044.0	81142.0	0.0	0.0	81142.0	0.0	486850.0	0.0	567992.0	8808199.0	694029.0	ecoli_00286_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8808199.0	0.0	20-101	51.0	23.450845926906386	99.3436052023802	pass	pass	pass	warn	pass	pass	warn	fail	warn	pass	fail	8829656	2607905	8829656	891795256	648172	887432509	0.4892094873399954	0.0118	0.9859	0.0024	0.0	0.0
ecoli_00287	4462874.0	56492.0	0.0	169476.0	0.0	0.0	564921.0	0.0	338952.0	6085952.0	493237.0	ecoli_00287_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6085952.0	0.0	20-101	50.0	27.150498657145572	99.37708743019992	pass	pass	pass	warn	warn	pass	warn	fail	warn	pass	fail	6101853	1857396	6101853	616287153	709627	612931382	0.5445141901246154	0.0164	0.9807	0.0029	0.0	0.0
ecoli_00288	6600553.0	81488.0	0.0	0.0	0.0	0.0	896371.0	0.0	570418.0	8723810.0	574980.0	ecoli_00288_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8723810.0	0.0	20-101	50.0	22.65043673104177	99.44912761740572	pass	pass	pass	warn	warn	pass	warn	fail	warn	pass	fail	8741482	2613515	8741482	882889682	653232	878542632	0.4923661572477183	0.0146	0.9832	0.0022	0.0	0.0
ecoli_00289	7830350.0	279655.0	0.0	0.0	0.0	0.0	559311.0	0.0	652529.0	10561908.0	1240063.0	ecoli_00289_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10561908.0	0.0	20-101	50.0	21.073051744836174	99.51605543240862	pass	pass	pass	warn	pass	pass	warn	fail	warn	pass	fail	10604620	3159518	10604620	1071066620	330707	1066156484	0.45843422886244	0.0267	0.9707	0.0026	0.0	0.0
ecoli_00290	7829506.0	282994.0	0.0	0.0	0.0	0.0	660320.0	0.0	660320.0	10769241.0	1336101.0	ecoli_00290_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10769241.0	0.0	20-101	51.0	15.993101882552756	99.79731644969223	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	warn	10808529	3176189	10808529	1091661429	318066	1086850368	0.4407099923285829	0.0255	0.9721	0.0024	0.0	0.0
ecoli_00291	12425721.0	331353.0	0.0	1325410.0	0.0	0.0	1325410.0	0.0	994058.0	20061908.0	3659956.0	ecoli_00291_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	20061908.0	0.0	20-100	51.0	13.916025129621582	99.26995757332752	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	fail	20138810	5948277	20138810	2013881000	1310872	2004089379	0.4862065335538694	0.0259	0.9718	0.0023	0.0	0.0
ecoli_00292	7893988.0	190217.0	0.0	0.0	0.0	0.0	760866.0	0.0	665758.0	10609445.0	1098616.0	ecoli_00292_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10609445.0	0.0	20-101	50.0	21.902028828117285	99.54471774913769	pass	pass	pass	warn	warn	pass	warn	fail	fail	pass	pass	10640474	3097143	10640474	1074687874	288115	1070008507	0.4354163765320386	0.0227	0.975	0.0023	0.0	0.0
ecoli_00293	4152753.0	70386.0	1900412.0	70386.0	0.0	0.0	422314.0	0.0	351928.0	7859209.0	891030.0	ecoli_00293_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7859209.0	0.0	20-101	50.0	22.49128785478969	99.56259898419806	pass	pass	pass	warn	warn	pass	warn	fail	warn	pass	fail	7876564	2311733	7876564	795532964	245051	792012898	0.4424789618145855	0.0219	0.9754	0.0027	0.0	0.0
ecoli_00294	7192715.0	92214.0	645500.0	0.0	0.0	0.0	645500.0	0.0	553286.0	10229661.0	1100446.0	ecoli_00294_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10229661.0	0.0	21-101	51.0	18.29906193084736	99.79036607371448	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	warn	10256409	3041241	10256409	1035897309	313743	1031237127	0.4498691095644115	0.0178	0.9797	0.0025	0.0	0.0
ecoli_00295	4899668.0	81661.0	2368173.0	81661.0	0.0	0.0	326645.0	0.0	408306.0	9090593.0	924479.0	ecoli_00295_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9090593.0	0.0	20-101	51.0	17.245330188872952	99.79052037639349	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	warn	9113397	2690201	9113397	920453097	278850	916334564	0.4474462646085268	0.0144	0.9833	0.0023	0.0	0.0
