,sample_id,study,project_id,condition_id,rep_id,contact,creator,run_date,Strain Description,Strain,Base Media,Carbon Source (g/L),Nitrogen Source (g/L),Electron Acceptor,Trace Element Mixture,Supplement,Temperature (C),pH,Antibiotic for selection,Culture Type,Growth Rate (1/hr),Evolved Sample,Isolate Type,Sequencing Machine,Additional Details,Biological Replicates,R1,R2,BAM,alignment,DOI,GEO,Published,Platform,LibraryLayout,Unnamed: 36,Unnamed: 37,Unnamed: 38,passed_fastqc,passed_pct_reads_mapped,passed_reads_mapped_to_CDS,passed_global_correlation,full_name,passed_similar_replicates,passed_number_replicates
ecoli_00219,ytf__delydcI_ph5__1,yTF,ytf,delydcI_ph5,1,Ye Gao,Ye Gao,10/2/17,Escherichia coli K-12 MG1655 del_ydcI,MG1655,M9,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,37,5.5,Kanamycin,Batch,0.38,No,,HiSeq 4000,,2,,,ytf__delydcI_ph5__1.bam,94.2,doi.org/10.1093/nar/gky752,GSE111094,1.0,SRX3989010,SRR7057995,,PAIRED,ILLUMINA,True,True,True,True,ytf:delydcI_ph5,True,True
ecoli_00220,ytf__delydcI_ph5__2,yTF,ytf,delydcI_ph5,2,Ye Gao,Ye Gao,10/2/17,Escherichia coli K-12 MG1655 del_ydcI,MG1655,M9,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,37,5.5,Kanamycin,Batch,0.39,No,,HiSeq 4000,,2,,,ytf__delydcI_ph5__2.bam,94.54,doi.org/10.1093/nar/gky752,GSE111094,1.0,SRX3989011,SRR7057996,,PAIRED,ILLUMINA,True,True,True,True,ytf:delydcI_ph5,True,True
ecoli_00221,ytf__delydcI_ph8__1,yTF,ytf,delydcI_ph8,1,Ye Gao,Ye Gao,10/2/17,Escherichia coli K-12 MG1655 del_ydcI,MG1655,M9,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,37,8.5,Kanamycin,Batch,0.52,No,,HiSeq 4000,,2,,,ytf__delydcI_ph8__1.bam,95.15,doi.org/10.1093/nar/gky752,GSE111094,1.0,SRX3989012,SRR7057997,,PAIRED,ILLUMINA,True,True,True,True,ytf:delydcI_ph8,True,True
ecoli_00222,ytf__delydcI_ph8__2,yTF,ytf,delydcI_ph8,2,Ye Gao,Ye Gao,10/2/17,Escherichia coli K-12 MG1655 del_ydcI,MG1655,M9,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,37,8.5,Kanamycin,Batch,0.52,No,,HiSeq 4000,,2,,,ytf__delydcI_ph8__2.bam,95.5,doi.org/10.1093/nar/gky752,GSE111094,1.0,SRX3989013,SRR7057998,,PAIRED,ILLUMINA,True,True,True,True,ytf:delydcI_ph8,True,True
ecoli_00223,ytf__delyddM__1,yTF,ytf,delyddM,1,Ye Gao,Ye Gao,10/2/17,Escherichia coli K-12 MG1655 del_yddM,MG1655,M9,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,37,7.0,Kanamycin,Batch,0.65,No,,HiSeq 4000,,2,,,ytf__delyddM__1.bam,95.08,doi.org/10.1093/nar/gky752,GSE111094,1.0,SRX3989014,SRR7057999,,PAIRED,ILLUMINA,True,True,True,True,ytf:delyddM,True,True
ecoli_00224,ytf__delyddM__2,yTF,ytf,delyddM,2,Ye Gao,Ye Gao,10/2/17,Escherichia coli K-12 MG1655 del_yddM,MG1655,M9,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,37,7.0,Kanamycin,Batch,0.65,No,,HiSeq 4000,,2,,,ytf__delyddM__2.bam,95.41,doi.org/10.1093/nar/gky752,GSE111094,1.0,SRX3989015,SRR7058000,,PAIRED,ILLUMINA,True,True,True,True,ytf:delyddM,True,True
ecoli_00225,ytf__delyheO__1,yTF,ytf,delyheO,1,Ye Gao,Ye Gao,10/2/17,Escherichia coli K-12 MG1655 del_yheO,MG1655,M9,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,37,7.0,Kanamycin,Batch,0.66,No,,HiSeq 4000,,2,,,ytf__delyheO__1.bam,95.09,doi.org/10.1093/nar/gky752,GSE111094,1.0,SRX3989016,SRR7058001,,PAIRED,ILLUMINA,True,True,True,True,ytf:delyheO,True,True
ecoli_00226,ytf__delyheO__2,yTF,ytf,delyheO,2,Ye Gao,Ye Gao,10/2/17,Escherichia coli K-12 MG1655 del_yheO,MG1655,M9,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,37,7.0,Kanamycin,Batch,0.65,No,,HiSeq 4000,,2,,,ytf__delyheO__2.bam,95.13,doi.org/10.1093/nar/gky752,GSE111094,1.0,SRX3989017,SRR7058002,,PAIRED,ILLUMINA,True,True,True,True,ytf:delyheO,True,True
ecoli_00227,fps__bw_glc__1,False Positives,fps,bw_glc,1,Gabriela Guzman,Sibei (Julia) Xu,5/29/18,Escherichia coli BW25113,BW25113,M9,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,37,7.0,,Batch,,No,,NextSeq 550,,2,,,fps__bw_glc__1.bam,88.99,doi.org/10.1186/s12918-018-0653-z,GSE117303,1.0,SRX4403859,SRR7536294,,PAIRED,ILLUMINA,True,True,True,True,fps:bw_glc,True,True
ecoli_00228,fps__bw_glc__2,False Positives,fps,bw_glc,2,Gabriela Guzman,Sibei (Julia) Xu,5/29/18,Escherichia coli BW25113,BW25113,M9,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,37,7.0,,Batch,,No,,NextSeq 550,,2,,,fps__bw_glc__2.bam,88.62,doi.org/10.1186/s12918-018-0653-z,GSE117303,1.0,SRX4403860,SRR7536295,,PAIRED,ILLUMINA,True,True,True,True,fps:bw_glc,True,True
ecoli_00229,fps__fps_thrA_ale1__1,False Positives,fps,fps_thrA_ale1,1,Gabriela Guzman,Sibei (Julia) Xu,5/29/18,Escherichia coli FPS thrA.1.5.1,BW25113,M9,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,37,7.0,,Batch,0.54,Endpoint,Clonal,NextSeq 550,,2,,,fps__fps_thrA_ale1__1.bam,85.9,doi.org/10.1186/s12918-018-0653-z,GSE117303,1.0,SRX4403861,SRR7536296,,PAIRED,ILLUMINA,True,True,True,True,fps:fps_thrA_ale1,True,True
ecoli_00230,fps__fps_thrA_ale1__2,False Positives,fps,fps_thrA_ale1,2,Gabriela Guzman,Sibei (Julia) Xu,5/29/18,Escherichia coli FPS thrA.1.5.1,BW25113,M9,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,37,7.0,,Batch,0.54,Endpoint,Clonal,NextSeq 550,,2,,,fps__fps_thrA_ale1__2.bam,88.86,doi.org/10.1186/s12918-018-0653-z,GSE117303,1.0,SRX4403862,SRR7536297,,PAIRED,ILLUMINA,True,True,True,True,fps:fps_thrA_ale1,True,True
ecoli_00231,fps__fps_thrA_ale2__1,False Positives,fps,fps_thrA_ale2,1,Gabriela Guzman,Sibei (Julia) Xu,5/29/18,Escherichia coli FPS thrA.2.1.0,BW25113,M9,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,37,7.0,,Batch,0.52,Endpoint,Population,NextSeq 550,,2,,,fps__fps_thrA_ale2__1.bam,88.52,doi.org/10.1186/s12918-018-0653-z,GSE117303,1.0,SRX4403869,SRR7536304,,PAIRED,ILLUMINA,True,True,True,True,fps:fps_thrA_ale2,True,True
ecoli_00232,fps__fps_thrA_ale2__2,False Positives,fps,fps_thrA_ale2,2,Gabriela Guzman,Sibei (Julia) Xu,5/29/18,Escherichia coli FPS thrA.2.1.0,BW25113,M9,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,37,7.0,,Batch,0.52,Endpoint,Population,NextSeq 550,,2,,,fps__fps_thrA_ale2__2.bam,88.32,doi.org/10.1186/s12918-018-0653-z,GSE117303,1.0,SRX4403870,SRR7536305,,PAIRED,ILLUMINA,True,True,True,True,fps:fps_thrA_ale2,True,True
ecoli_00233,fps__fps_serB_ale1__1,False Positives,fps,fps_serB_ale1,1,Gabriela Guzman,Sibei (Julia) Xu,5/29/18,Escherichia coli FPS serB.1.5.1,BW25113,M9,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,37,7.0,,Batch,0.5,Endpoint,Clonal,NextSeq 550,,2,,,fps__fps_serB_ale1__1.bam,88.48,doi.org/10.1186/s12918-018-0653-z,GSE117303,1.0,SRX4403863,SRR7536298,,PAIRED,ILLUMINA,True,True,True,True,fps:fps_serB_ale1,True,True
ecoli_00234,fps__fps_serB_ale1__2,False Positives,fps,fps_serB_ale1,2,Gabriela Guzman,Sibei (Julia) Xu,5/29/18,Escherichia coli FPS serB.1.5.1,BW25113,M9,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,37,7.0,,Batch,0.5,Endpoint,Clonal,NextSeq 550,,2,,,fps__fps_serB_ale1__2.bam,87.36,doi.org/10.1186/s12918-018-0653-z,GSE117303,1.0,SRX4403864,SRR7536299,,PAIRED,ILLUMINA,True,True,True,True,fps:fps_serB_ale1,True,True
ecoli_00235,fps__fps_serB_ale4__1,False Positives,fps,fps_serB_ale4,1,Gabriela Guzman,Sibei (Julia) Xu,5/29/18,Escherichia coli FPS serB.4.1.0,BW25113,M9,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,37,7.0,,Batch,0.5,Endpoint,Population,NextSeq 550,,2,,,fps__fps_serB_ale4__1.bam,89.86,doi.org/10.1186/s12918-018-0653-z,GSE117303,1.0,SRX4403871,SRR7536306,,PAIRED,ILLUMINA,True,True,True,True,fps:fps_serB_ale4,True,True
ecoli_00236,fps__fps_serB_ale4__2,False Positives,fps,fps_serB_ale4,2,Gabriela Guzman,Sibei (Julia) Xu,5/29/18,Escherichia coli FPS serB.4.1.0,BW25113,M9,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,37,7.0,,Batch,0.5,Endpoint,Population,NextSeq 550,,2,,,fps__fps_serB_ale4__2.bam,88.78,doi.org/10.1186/s12918-018-0653-z,GSE117303,1.0,SRX4403872,SRR7536307,,PAIRED,ILLUMINA,True,True,True,True,fps:fps_serB_ale4,True,True
ecoli_00237,fps__fps_ptsI_ale1__1,False Positives,fps,fps_ptsI_ale1,1,Gabriela Guzman,Sibei (Julia) Xu,5/29/18,Escherichia coli FPS ptsI.1.5.1,BW25113,M9,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,37,7.0,,Batch,0.41,Endpoint,Clonal,NextSeq 550,,2,,,fps__fps_ptsI_ale1__1.bam,82.6,doi.org/10.1186/s12918-018-0653-z,GSE117303,1.0,SRX4403865,SRR7536300,,PAIRED,ILLUMINA,True,True,True,True,fps:fps_ptsI_ale1,True,True
ecoli_00238,fps__fps_ptsI_ale1__2,False Positives,fps,fps_ptsI_ale1,2,Gabriela Guzman,Sibei (Julia) Xu,5/29/18,Escherichia coli FPS ptsI.1.5.1,BW25113,M9,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,37,7.0,,Batch,0.41,Endpoint,Clonal,NextSeq 550,,2,,,fps__fps_ptsI_ale1__2.bam,89.81,doi.org/10.1186/s12918-018-0653-z,GSE117303,1.0,SRX4403866,SRR7536301,,PAIRED,ILLUMINA,True,True,True,True,fps:fps_ptsI_ale1,True,True
ecoli_00239,fps__fps_ptsI_ale3__1,False Positives,fps,fps_ptsI_ale3,1,Gabriela Guzman,Sibei (Julia) Xu,5/29/18,Escherichia coli FPS ptsI.3.1.0,BW25113,M9,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,37,7.0,,Batch,0.39,Endpoint,Population,NextSeq 550,,2,,,fps__fps_ptsI_ale3__1.bam,89.26,doi.org/10.1186/s12918-018-0653-z,GSE117303,1.0,SRX4403867,SRR7536302,,PAIRED,ILLUMINA,True,True,True,True,fps:fps_ptsI_ale3,True,True
ecoli_00240,fps__fps_ptsI_ale3__2,False Positives,fps,fps_ptsI_ale3,2,Gabriela Guzman,Sibei (Julia) Xu,5/29/18,Escherichia coli FPS ptsI.3.1.0,BW25113,M9,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,37,7.0,,Batch,0.39,Endpoint,Population,NextSeq 550,,2,,,fps__fps_ptsI_ale3__2.bam,89.23,doi.org/10.1186/s12918-018-0653-z,GSE117303,1.0,SRX4403868,SRR7536303,,PAIRED,ILLUMINA,True,True,True,True,fps:fps_ptsI_ale3,True,True
ecoli_00241,pal__lyx_ale2_f6__1,Enzyme Promiscuity,pal,lyx_ale2_f6,1,Gabriela Guzman,Gabriela Guzman,5/11/16,Escherichia coli PAL.2.6.1,MG1655,M9,D-lyxose(2),NH4Cl(1),O2,sauer trace element mixture,,37,7.0,,Batch,0.25,Midpoint,Clonal,HiSeq 2500,,1,,,pal__lyx_ale2_f6__1.bam,97.44,doi.org/10.1101/310946,GSE114358,1.0,SRX4073855,SRR7154624,,PAIRED,ILLUMINA,True,True,True,True,pal:lyx_ale2_f6,True,False
ecoli_00242,pal__lyx_ale2__1,Enzyme Promiscuity,pal,lyx_ale2,1,Gabriela Guzman,Gabriela Guzman,5/11/16,Escherichia coli PAL.2.73.0,MG1655,M9,D-lyxose(2),NH4Cl(1),O2,sauer trace element mixture,,37,7.0,,Batch,0.45,Endpoint,Population,HiSeq 2500,,2,,,pal__lyx_ale2__1.bam,97.75,doi.org/10.1101/310946,GSE114358,1.0,SRX4073856,SRR7154625,,PAIRED,ILLUMINA,True,True,True,True,pal:lyx_ale2,True,True
ecoli_00243,pal__lyx_ale2__2,Enzyme Promiscuity,pal,lyx_ale2,2,Gabriela Guzman,Gabriela Guzman,5/11/16,Escherichia coli PAL.2.73.0,MG1655,M9,D-lyxose(2),NH4Cl(1),O2,sauer trace element mixture,,37,7.0,,Batch,0.45,Endpoint,Population,HiSeq 2500,,2,,,pal__lyx_ale2__2.bam,97.57,doi.org/10.1101/310946,GSE114358,1.0,SRX4073857,SRR7154626,,PAIRED,ILLUMINA,True,True,True,True,pal:lyx_ale2,True,True
ecoli_00244,pal__lyx_ale4__1,Enzyme Promiscuity,pal,lyx_ale4,1,Gabriela Guzman,Gabriela Guzman,5/11/16,Escherichia coli PAL.4.90.0,MG1655,M9,D-lyxose(2),NH4Cl(1),O2,sauer trace element mixture,,37,7.0,,Batch,0.53,Endpoint,Population,HiSeq 2500,,2,,,pal__lyx_ale4__1.bam,97.75,doi.org/10.1101/310946,GSE114358,1.0,SRX4073858,SRR7154627,,PAIRED,ILLUMINA,True,True,True,True,pal:lyx_ale4,True,True
ecoli_00245,pal__lyx_ale4__2,Enzyme Promiscuity,pal,lyx_ale4,2,Gabriela Guzman,Gabriela Guzman,5/11/16,Escherichia coli PAL.4.90.0,MG1655,M9,D-lyxose(2),NH4Cl(1),O2,sauer trace element mixture,,37,7.0,,Batch,0.53,Endpoint,Population,HiSeq 2500,,2,,,pal__lyx_ale4__2.bam,97.57,doi.org/10.1101/310946,GSE114358,1.0,SRX4073859,SRR7154628,,PAIRED,ILLUMINA,True,True,True,True,pal:lyx_ale4,True,True
ecoli_00246,pal__5drib_ale10_f18__1,Enzyme Promiscuity,pal,5drib_ale10_f18,1,Gabriela Guzman,Gabriela Guzman,5/11/16,Escherichia coli PAL.10.18.1,MG1655,M9,D-2-deoxyribose(2),NH4Cl(1),O2,sauer trace element mixture,,37,7.0,,Batch,0.3,Midpoint,Clonal,HiSeq 2500,,2,,,pal__5drib_ale10_f18__1.bam,98.09,doi.org/10.1101/310946,GSE114358,1.0,SRX4073860,SRR7154629,,PAIRED,ILLUMINA,True,True,True,True,pal:5drib_ale10_f18,True,True
ecoli_00247,pal__5drib_ale10_f18__2,Enzyme Promiscuity,pal,5drib_ale10_f18,2,Gabriela Guzman,Gabriela Guzman,5/11/16,Escherichia coli PAL.10.18.1,MG1655,M9,D-2-deoxyribose(2),NH4Cl(1),O2,sauer trace element mixture,,37,7.0,,Batch,0.3,Midpoint,Clonal,HiSeq 2500,,2,,,pal__5drib_ale10_f18__2.bam,98.29,doi.org/10.1101/310946,GSE114358,1.0,SRX4073861,SRR7154631,,PAIRED,ILLUMINA,True,True,True,True,pal:5drib_ale10_f18,True,True
ecoli_00248,pal__5drib_ale10__1,Enzyme Promiscuity,pal,5drib_ale10,1,Gabriela Guzman,Gabriela Guzman,5/11/16,Escherichia coli PAL.10.118.0,MG1655,M9,D-2-deoxyribose(2),NH4Cl(1),O2,sauer trace element mixture,,37,7.0,,Batch,0.43,Endpoint,Population,HiSeq 2500,,1,,,pal__5drib_ale10__1.bam,97.36,doi.org/10.1101/310946,GSE114358,1.0,SRX4073862,SRR7154632,,PAIRED,ILLUMINA,True,True,True,True,pal:5drib_ale10,True,False
ecoli_00249,pal__arab_ale14_f9__1,Enzyme Promiscuity,pal,arab_ale14_f9,1,Gabriela Guzman,Gabriela Guzman,5/11/16,Escherichia coli PAL.14.9.1,MG1655,M9,D-arabinose(2),NH4Cl(1),O2,sauer trace element mixture,,37,7.0,,Batch,0.27,Midpoint,Clonal,HiSeq 2500,,2,,,pal__arab_ale14_f9__1.bam,97.35,doi.org/10.1101/310946,GSE114358,1.0,SRX4073863,SRR7154633,,PAIRED,ILLUMINA,True,True,True,True,pal:arab_ale14_f9,True,True
ecoli_00250,pal__arab_ale14_f9__2,Enzyme Promiscuity,pal,arab_ale14_f9,2,Gabriela Guzman,Gabriela Guzman,5/11/16,Escherichia coli PAL.14.9.1,MG1655,M9,D-arabinose(2),NH4Cl(1),O2,sauer trace element mixture,,37,7.0,,Batch,0.27,Midpoint,Clonal,HiSeq 2500,,2,,,pal__arab_ale14_f9__2.bam,97.71,doi.org/10.1101/310946,GSE114358,1.0,SRX4073864,SRR7154634,,PAIRED,ILLUMINA,True,True,True,True,pal:arab_ale14_f9,True,True
ecoli_00251,pal__arab_ale14__1,Enzyme Promiscuity,pal,arab_ale14,1,Gabriela Guzman,Gabriela Guzman,5/11/16,Escherichia coli PAL.14.78.0,MG1655,M9,D-arabinose(2),NH4Cl(1),O2,sauer trace element mixture,,37,7.0,,Batch,0.42,Endpoint,Population,HiSeq 2500,,2,,,pal__arab_ale14__1.bam,97.76,doi.org/10.1101/310946,GSE114358,1.0,SRX4073865,SRR7154635,,PAIRED,ILLUMINA,True,True,True,True,pal:arab_ale14,True,True
ecoli_00252,pal__arab_ale14__2,Enzyme Promiscuity,pal,arab_ale14,2,Gabriela Guzman,Gabriela Guzman,5/11/16,Escherichia coli PAL.14.78.0,MG1655,M9,D-arabinose(2),NH4Cl(1),O2,sauer trace element mixture,,37,7.0,,Batch,0.42,Endpoint,Population,HiSeq 2500,,2,,,pal__arab_ale14__2.bam,97.75,doi.org/10.1101/310946,GSE114358,1.0,SRX4073867,SRR7154636,,PAIRED,ILLUMINA,True,True,True,True,pal:arab_ale14,True,True
ecoli_00253,pal__arab_ale16__1,Enzyme Promiscuity,pal,arab_ale16,1,Gabriela Guzman,Gabriela Guzman,5/11/16,Escherichia coli PAL.16.70.0,MG1655,M9,D-arabinose(2),NH4Cl(1),O2,sauer trace element mixture,,37,7.0,,Batch,0.56,Endpoint,Population,HiSeq 2500,,2,,,pal__arab_ale16__1.bam,98.15,doi.org/10.1101/310946,GSE114358,1.0,SRX4073868,SRR7154637,,PAIRED,ILLUMINA,True,True,True,True,pal:arab_ale16,True,True
ecoli_00254,pal__arab_ale16__2,Enzyme Promiscuity,pal,arab_ale16,2,Gabriela Guzman,Gabriela Guzman,5/11/16,Escherichia coli PAL.16.70.0,MG1655,M9,D-arabinose(2),NH4Cl(1),O2,sauer trace element mixture,,37,7.0,,Batch,0.56,Endpoint,Population,HiSeq 2500,,2,,,pal__arab_ale16__2.bam,98.09,doi.org/10.1101/310946,GSE114358,1.0,SRX4073869,SRR7154638,,PAIRED,ILLUMINA,True,True,True,True,pal:arab_ale16,True,True
ecoli_00255,pal__tartr_ale26_f10__1,Enzyme Promiscuity,pal,tartr_ale26_f10,1,Gabriela Guzman,Gabriela Guzman,5/11/16,Escherichia coli PAL.26.10.1,MG1655,M9,m-tartrate(2),NH4Cl(1),O2,sauer trace element mixture,,37,7.0,,Batch,0.16,Midpoint,Clonal,HiSeq 2500,,2,,,pal__tartr_ale26_f10__1.bam,98.17,doi.org/10.1101/310946,GSE114358,1.0,SRX4073870,SRR7154639,,PAIRED,ILLUMINA,True,True,True,True,pal:tartr_ale26_f10,True,True
ecoli_00256,pal__tartr_ale26_f10__2,Enzyme Promiscuity,pal,tartr_ale26_f10,2,Gabriela Guzman,Gabriela Guzman,5/11/16,Escherichia coli PAL.26.10.1,MG1655,M9,m-tartrate(2),NH4Cl(1),O2,sauer trace element mixture,,37,7.0,,Batch,0.16,Midpoint,Clonal,HiSeq 2500,,2,,,pal__tartr_ale26_f10__2.bam,98.07,doi.org/10.1101/310946,GSE114358,1.0,SRX4073871,SRR7154640,,PAIRED,ILLUMINA,True,True,True,True,pal:tartr_ale26_f10,True,True
ecoli_00257,pal__tartr_ale26__1,Enzyme Promiscuity,pal,tartr_ale26,1,Gabriela Guzman,Gabriela Guzman,5/11/16,Escherichia coli PAL.26.86.0,MG1655,M9,m-tartrate(2),NH4Cl(1),O2,sauer trace element mixture,,37,7.0,,Batch,0.28,Endpoint,Population,HiSeq 2500,,2,,,pal__tartr_ale26__1.bam,97.24,doi.org/10.1101/310946,GSE114358,1.0,SRX4073874,SRR7154643,,PAIRED,ILLUMINA,True,True,True,True,pal:tartr_ale26,True,True
ecoli_00258,pal__tartr_ale26__2,Enzyme Promiscuity,pal,tartr_ale26,2,Gabriela Guzman,Gabriela Guzman,5/11/16,Escherichia coli PAL.26.86.0,MG1655,M9,m-tartrate(2),NH4Cl(1),O2,sauer trace element mixture,,37,7.0,,Batch,0.28,Endpoint,Population,HiSeq 2500,,2,,,pal__tartr_ale26__2.bam,97.59,doi.org/10.1101/310946,GSE114358,1.0,SRX4073875,SRR7154644,,PAIRED,ILLUMINA,True,True,True,True,pal:tartr_ale26,True,True
ecoli_00259,pal__tartr_ale28_f10__1,Enzyme Promiscuity,pal,tartr_ale28_f10,1,Gabriela Guzman,Gabriela Guzman,5/11/16,Escherichia coli PAL.28.10.1,MG1655,M9,m-tartrate(2),NH4Cl(1),O2,sauer trace element mixture,,37,7.0,,Batch,0.22,Midpoint,Clonal,HiSeq 2500,,2,,,pal__tartr_ale28_f10__1.bam,97.47,doi.org/10.1101/310946,GSE114358,1.0,SRX4073872,SRR7154641,,PAIRED,ILLUMINA,True,True,True,True,pal:tartr_ale28_f10,True,True
ecoli_00260,pal__tartr_ale28_f10__2,Enzyme Promiscuity,pal,tartr_ale28_f10,2,Gabriela Guzman,Gabriela Guzman,5/11/16,Escherichia coli PAL.28.10.1,MG1655,M9,m-tartrate(2),NH4Cl(1),O2,sauer trace element mixture,,37,7.0,,Batch,0.22,Midpoint,Clonal,HiSeq 2500,,2,,,pal__tartr_ale28_f10__2.bam,97.83,doi.org/10.1101/310946,GSE114358,1.0,SRX4073873,SRR7154642,,PAIRED,ILLUMINA,True,True,True,True,pal:tartr_ale28_f10,True,True
ecoli_00261,pal__tartr_ale28__1,Enzyme Promiscuity,pal,tartr_ale28,1,Gabriela Guzman,Gabriela Guzman,5/11/16,Escherichia coli PAL.28.88.0,MG1655,M9,m-tartrate(2),NH4Cl(1),O2,sauer trace element mixture,,37,7.0,,Batch,0.41,Endpoint,Population,HiSeq 2500,,2,,,pal__tartr_ale28__1.bam,98.13,doi.org/10.1101/310946,GSE114358,1.0,SRX4073876,SRR7154645,,PAIRED,ILLUMINA,True,True,True,True,pal:tartr_ale28,True,True
ecoli_00262,pal__tartr_ale28__2,Enzyme Promiscuity,pal,tartr_ale28,2,Gabriela Guzman,Gabriela Guzman,5/11/16,Escherichia coli PAL.28.88.0,MG1655,M9,m-tartrate(2),NH4Cl(1),O2,sauer trace element mixture,,37,7.0,,Batch,0.41,Endpoint,Population,HiSeq 2500,,2,,,pal__tartr_ale28__2.bam,98.04,doi.org/10.1101/310946,GSE114358,1.0,SRX4073877,SRR7154646,,PAIRED,ILLUMINA,True,True,True,True,pal:tartr_ale28,True,True
ecoli_00263,efeU__delmenFentC_citr__1,Pseudogene Repair,efeU,delmenFentC_citr,1,Amitesh Anand,Richard Szubin,5/21/18,Escherichia coli K-12 MG1655 del_menF del_entC,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,FeCl3 (20 uM) + Na-citrate (10 mM),37,7.0,,Batch,,No,,HiSeq 4000,,2,,,efeU__delmenFentC_citr__1.bam,94.04,doi.org/10.1038/s41564-018-0340-2,GSE122779,1.0,SRX5036611,SRR8218063,,PAIRED,ILLUMINA,True,True,True,True,efeU:delmenFentC_citr,True,True
ecoli_00264,efeU__delmenFentC_citr__2,Pseudogene Repair,efeU,delmenFentC_citr,2,Amitesh Anand,Richard Szubin,5/21/18,Escherichia coli K-12 MG1655 del_menF del_entC,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,FeCl3 (20 uM) + Na-citrate (10 mM),37,7.0,,Batch,,No,,HiSeq 4000,,2,,,efeU__delmenFentC_citr__2.bam,92.15,doi.org/10.1038/s41564-018-0340-2,GSE122779,1.0,SRX5036612,SRR8218064,,PAIRED,ILLUMINA,True,True,True,True,efeU:delmenFentC_citr,True,True
ecoli_00265,efeU__delmenFentC__1,Pseudogene Repair,efeU,delmenFentC,1,Amitesh Anand,Richard Szubin,5/21/18,Escherichia coli K-12 MG1655 del_menF del_entC,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7.0,,Batch,,No,,HiSeq 4000,,2,,,efeU__delmenFentC__1.bam,95.79,doi.org/10.1038/s41564-018-0340-2,GSE122779,1.0,SRX5036613,SRR8218065,,PAIRED,ILLUMINA,True,True,True,True,efeU:delmenFentC,True,True
ecoli_00266,efeU__delmenFentC__2,Pseudogene Repair,efeU,delmenFentC,2,Amitesh Anand,Richard Szubin,5/21/18,Escherichia coli K-12 MG1655 del_menF del_entC,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7.0,,Batch,,No,,HiSeq 4000,,2,,,efeU__delmenFentC__2.bam,95.07,doi.org/10.1038/s41564-018-0340-2,GSE122779,1.0,SRX5036614,SRR8218066,,PAIRED,ILLUMINA,True,True,True,True,efeU:delmenFentC,True,True
ecoli_00267,efeU__menFentC_ale39__1,Pseudogene Repair,efeU,menFentC_ale39,1,Amitesh Anand,Richard Szubin,5/21/18,Escherichia coli EEP_menF_entC.39.91.1,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7.0,,Batch,0.98,Endpoint,Clonal,HiSeq 4000,,2,,,efeU__menFentC_ale39__1.bam,93.68,doi.org/10.1038/s41564-018-0340-2,GSE122779,1.0,SRX5036615,SRR8218067,,PAIRED,ILLUMINA,True,True,True,True,efeU:menFentC_ale39,True,True
ecoli_00268,efeU__menFentC_ale39__2,Pseudogene Repair,efeU,menFentC_ale39,2,Amitesh Anand,Richard Szubin,5/21/18,Escherichia coli EEP_menF_entC.39.91.1,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7.0,,Batch,0.98,Endpoint,Clonal,HiSeq 4000,,2,,,efeU__menFentC_ale39__2.bam,93.85,doi.org/10.1038/s41564-018-0340-2,GSE122779,1.0,SRX5036616,SRR8218068,,PAIRED,ILLUMINA,True,True,True,True,efeU:menFentC_ale39,True,True
